query_file,NumberOfLines,NumberOfKeywords,Keywords, ,qlever_NumberOfResult,qlever_Class,qlever_Time,qlever_Error,  ,fuseki_NumberOfResult,fuseki_Class,fuseki_Time,fuseki_Error,   ,neptune_NumberOfResult,neptune_Class,neptune_Time,neptune_Error,    ,stardog_NumberOfResult,stardog_Class,stardog_Time,stardog_Error,     ,graphdb_NumberOfResult,graphdb_Class,graphdb_Time,graphdb_Error,      ,rdfox_NumberOfResult,rdfox_Class,rdfox_Time,rdfox_Error,       ,rdfox_adjusted_NumberOfResult,rdfox_adjusted_Class,rdfox_adjusted_Time,rdfox_adjusted_Error,        ,median,Arithmetic Mean,std,results_std
Query_338.sparql,6,4,"{'select': 1, 'where': 1, 'filter': 1, 'TermFunc': 1}", ,,Error,600.0,"ParseException, cause: Expected '.' but got 'filter' in the input at pos 1923 : FILTER (lang(?l) = ""en"")
}", ,1.0,Success,0.0391677999999999,, ,1.0,Success,0.2211043999999999,, ,1.0,Success,0.0746367,, ,1.0,Success,0.0092579,, ,1.0,Success,0.0011025,, ,1.0,Success,0.000443756,, ,0.0391677999999999,85.76367329371428,226.75691921865496,0.0
Query_339.sparql,4,7,"{'select': 1, 'DateFunc': 1, 'as': 1, 'optional': 1, 'filter': 1, 'TermFunc': 1, 'Order': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: year(?date) as ?year) {
  wd:Q11571 p:P166 [ps:P166 ?entity ; pq:P585 ?date ]
  OPTIONAL { ?entity rdfs:label ?desc FILTER((LANG(?desc)) = ""en"") }
} ORDER BY ?year", ,45.0,Success,0.0092098,, ,45.0,Success,0.0283812999999999,, ,45.0,Success,0.0046933999999999,, ,45.0,Success,0.0046628,, ,45.0,Success,0.0014517,, ,45.0,Success,0.000584309,, ,0.0046933999999999,85.72128332985713,226.77559834430807,0.0
Query_340.sparql,6,10,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'filter': 1, 'StringFunc': 2, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: CONTAINS(lcase(?doi), ""figshare""))   
}
GROUP BY ?doi
ORDER BY DESC(?counts)", ,,Timeout,600.0,Query timed out, ,11.0,Success,0.8693449,, ,11.0,Success,0.2313918999999999,, ,11.0,Success,0.5278533999999999,, ,11.0,Success,0.2475324,, ,11.0,Success,0.099631791,, ,0.5278533999999999,171.71082205585714,292.57731577968514,0.0
Query_341.sparql,5,7,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 1, 'filter': 1, 'StringFunc': 2}", ,,Error,600.0,"ParseException, cause: Unexpected input: CONTAINS(lcase(?doi), ""figshare"")) 
  #SERVICE wikibase:label { bd:serviceParam wikibase:language ""[AUTO_LANGUAGE],en"". }
}", ,,Timeout,600.0,Query timed out, ,10.0,Success,0.8737303000000001,, ,10.0,Success,52.8488704,, ,10.0,Success,0.5311659,, ,10.0,Success,0.2334735,, ,10.0,Success,0.093973084,, ,0.8737303000000001,179.22588759771426,288.08004688769597,0.0
Query_342.sparql,4,3,"{'select': 1, 'distinct': 1, 'where': 1}", ,40970.0,Success,0.0386531,, ,40970.0,Success,0.5345035,, ,,Timeout,600.0,"{""code"":""TimeLimitExceededException"",""requestId"":""70bf7392-2e45-8351-9dba-815314f3f6b1"",""detailedMessage"":""Operation terminated (deadline exceeded)""}", ,40970.0,Success,0.4411176,, ,40970.0,Success,1.3752563,, ,40970.0,Success,0.0921406999999999,, ,40970.0,Success,0.037086632,, ,0.4411176,86.07410826171427,226.6205044329481,0.0
Query_343.sparql,7,9,"{'select': 1, 'distinct': 1, 'where': 1, 'optional': 1, 'filter': 2, 'StringFunc': 2, 'TermFunc': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: CONTAINS(LCASE(?itemLabel), ""zika""))
  FILTER (LANG(?itemLabel)=""en"")
}", ,,Timeout,600.0,##  Query cancelled due to timeout during execution   ##, ,,Timeout,600.0,Incomplete result, ,,Timeout,600.0,Incomplete result, ,501.0,Timeout,600.0,, ,,Success,30.032745,Incomplete result, ,,Success,12.08817986,Incomplete result, ,600.0,434.5887035514285,282.54105928253523,
Query_344.sparql,6,9,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'union': 2, 'groupby': 1, 'Order': 2}", ,,Error,600.0,"BAD QUERY (Groupby variable ?short_authorLabel is not groupable; in ../src/engine/GroupBy.cpp, line 283, function virtual void GroupBy::computeResult(ResultTable*))", ,28701.0,Success,1.1925652,, ,28701.0,Success,0.5846953,, ,28701.0,Success,0.2996303,, ,28701.0,Success,0.9309595,, ,28701.0,Success,0.0533174,, ,28701.0,Success,0.021460254,, ,0.5846953,86.1546611362857,226.58491579647998,0.0
Query_345.sparql,7,3,"{'select': 1, 'where': 1, 'union': 1}", ,,Error,600.0,"ParseException, cause: Expected '.' but got '{' in the input at pos 1895 : { ?item wdt:P921 wd:Q202864 } #Zika virus
  UNION
  { ?item wdt:P921 wd:Q8071861 } #Zika fever
  ?reference ?referenceType ?item  #find references to item having any property and store reference type
  #SERVICE wikibase:label { bd:serviceParam wikibase", ,,Timeout,600.0,##  Query cancelled due to timeout during execution   ##, ,,Timeout,600.0,Incomplete result, ,212041.0,Success,1.4838972,, ,212041.0,Success,2.349213,, ,212041.0,Success,0.5544372,, ,212041.0,Success,0.223160973,, ,2.349213,257.8015297675714,320.0980778606634,0.0
Query_346.sparql,9,4,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1}", ,1320.0,Success,0.0168813999999999,, ,1320.0,Success,0.1769434,, ,1320.0,Success,0.1909003,, ,1320.0,Success,0.0533028,, ,1320.0,Success,0.104799,, ,1320.0,Success,0.0067362,, ,1320.0,Success,0.002711321,, ,0.0533028,0.07889634585714285,0.07993871175592974,0.0
Query_347.sparql,5,3,"{'select': 1, 'where': 1, 'union': 1}", ,46380.0,Success,0.0584746,, ,47927.0,Success,0.6188485,, ,47927.0,Success,0.3542688,, ,47927.0,Success,0.3366571,, ,47927.0,Success,0.2023757,, ,47927.0,Success,0.1070598,, ,47927.0,Success,0.04309157,, ,0.2023757,0.24582515285714288,0.20676141569539813,584.7110397452745
Query_348.sparql,4,2,"{'select': 1, 'where': 1}", ,3267.0,Success,0.0049035,, ,3267.0,Success,0.0301272,, ,3267.0,Success,0.0413168,, ,3267.0,Success,0.0187479,, ,3267.0,Success,0.010731,, ,3267.0,Success,0.0033852,, ,3267.0,Success,0.001362543,, ,0.010731,0.015796306142857142,0.01512206807888604,0.0
Query_349.sparql,4,2,"{'select': 1, 'where': 1}", ,43113.0,Success,0.0522418,, ,44660.0,Success,0.5785182,, ,44660.0,Success,0.3477583,, ,44660.0,Success,0.3161242999999999,, ,44660.0,Success,0.1883086,, ,44660.0,Success,0.0910807,, ,44660.0,Success,0.036659982,, ,0.1883086,0.23009884028571428,0.19696207950970993,584.7110397452745
Query_350.sparql,6,6,"{'select': 1, 'where': 1, 'filter': 1, 'StringFunc': 2, 'optional': 1}", ,,Error,600.0,"ParseException, cause: Unexpected input: CONTAINS(LCASE(?itemLabel), ""suriname""))
  OPTIONAL { ?item wdt:P698 ?_PubMed_ID. }
}", ,,Timeout,600.0,##  Query cancelled due to timeout during execution   ##, ,,Timeout,600.0,Incomplete result, ,,Timeout,600.0,com.complexible.stardog.plan.eval.operator.OperatorException$Cancelled: Query execution cancelled: Execution time exceeded query timeout 300000, ,799.0,Timeout,600.0,, ,,Success,30.032656,Incomplete result, ,,Success,12.08814404,Incomplete result, ,600.0,434.58868571999994,282.54108944891766,
Query_351.sparql,19,15,"{'select': 1, 'distinct': 1, 'where': 1, 'optional': 5, 'filter': 2, 'StringFunc': 2, 'TermFunc': 2, 'in': 1}", ,,Error,600.0,"ParseException, cause: Expected a token of type IRI but got a token of type RDFLITERAL ()) in the input at pos 2720 : )

  # List of animals. All lowercase to avoid capitalisation issues
  FILTER(lcase(str(?scientific_name)) IN (
   ""mustela erminea"",
   ""aquila adalberti"",
   ""vespula germanica"",
   ""accipiter nisus"",
   ""buteo buteo""
  ))
  #SERVICE wikibase:l", ,,Timeout,600.0,##  Query cancelled due to timeout during execution   ##, ,20.0,Success,3.1906066,, ,20.0,Success,4.5969452,, ,20.0,Success,0.9460405,, ,20.0,Success,0.5627945,, ,20.0,Success,0.226524786,, ,3.1906066,172.78898736942855,291.8448034562021,0.0
Query_352.sparql,6,6,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 1, 'optional': 1, 'Order': 1}", ,,Error,600.0,"CHECK FAILED (Variable could not be mapped to result column. Var: ?itemLabel; in ../src/engine/QueryExecutionTree.cpp, line 77, function size_t QueryExecutionTree::getVariableColumn(const string&) const)", ,95.0,Success,0.0418532,, ,95.0,Success,0.0868523,, ,95.0,Success,9.9395551,, ,95.0,Success,0.0120715,, ,95.0,Success,0.0028282999999999,, ,95.0,Success,0.001138391,, ,0.0418532,87.15489982728573,226.1735941919706,0.0
